Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ26;19/05/2026;09:00:00;181.890;182.355;180.965;180.990;23.800.384,00;655
WINQ26;18/05/2026;18:15:00;182.945;183.065;182.920;183.025;6.661.913,00;182
WINQ26;18/05/2026;18:00:00;182.785;182.950;182.785;182.940;2.852.540,00;78
WINQ26;18/05/2026;17:45:00;182.670;182.825;182.670;182.785;2.704.856,00;74
WINQ26;18/05/2026;17:30:00;182.715;182.775;182.700;182.725;1.205.931,00;33
WINQ26;18/05/2026;17:15:00;182.800;182.850;182.745;182.790;6.507.323,00;178
WINQ26;18/05/2026;17:00:00;182.620;182.835;182.510;182.820;14.725.778,00;403
WINQ26;18/05/2026;16:45:00;182.465;182.775;182.465;182.750;12.490.620,00;342
WINQ26;18/05/2026;16:30:00;181.850;182.555;181.835;182.455;10.388.515,00;285
WINQ26;18/05/2026;16:15:00;181.800;181.900;181.685;181.850;1.709.001,00;47
WINQ26;18/05/2026;16:00:00;181.275;182.015;181.270;181.755;16.176.899,00;445
WINQ26;18/05/2026;15:45:00;181.465;181.520;181.320;181.355;2.140.728,00;59
WINQ26;18/05/2026;15:30:00;181.390;181.500;181.365;181.500;1.415.108,00;39
WINQ26;18/05/2026;15:15:00;181.530;181.545;181.225;181.385;4.932.813,00;136
WINQ26;18/05/2026;15:00:00;181.880;181.880;181.495;181.495;7.811.200,00;215
WINQ26;18/05/2026;14:45:00;182.035;182.050;181.845;181.845;4.403.567,00;121
WINQ26;18/05/2026;14:30:00;182.265;182.265;182.050;182.060;2.149.377,00;59
WINQ26;18/05/2026;14:15:00;182.275;182.295;182.225;182.295;546.812,00;15
WINQ26;18/05/2026;14:00:00;182.290;182.325;182.200;182.275;728.980,00;20
WINQ26;18/05/2026;13:45:00;182.090;182.510;182.090;182.340;3.537.702,00;97
WINQ26;18/05/2026;13:30:00;182.080;182.200;182.055;182.055;1.129.019,00;31
WINQ26;18/05/2026;13:15:00;182.350;182.420;182.075;182.125;4.410.984,00;121
WINQ26;18/05/2026;13:00:00;182.230;182.330;182.190;182.295;3.572.983,00;98
WINQ26;18/05/2026;12:45:00;182.355;182.420;182.260;182.265;1.604.922,00;44
WINQ26;18/05/2026;12:30:00;181.915;182.500;181.915;182.320;5.580.869,00;153
WINQ26;18/05/2026;12:15:00;182.050;182.100;181.970;181.970;801.025,00;22
WINQ26;18/05/2026;12:00:00;182.170;182.300;181.870;182.000;5.425.561,00;149
WINQ26;18/05/2026;11:45:00;181.800;182.230;181.785;182.160;3.531.771,00;97
WINQ26;18/05/2026;11:30:00;182.010;182.080;181.765;181.840;5.748.402,00;158
WINQ26;18/05/2026;11:15:00;181.500;182.100;181.470;182.015;7.710.175,00;212
WINQ26;18/05/2026;11:00:00;182.220;182.240;181.505;181.505;7.417.209,00;204
WINQ26;18/05/2026;10:45:00;181.950;182.520;181.950;182.355;23.151.683,00;635
WINQ26;18/05/2026;10:30:00;182.190;182.250;181.470;181.855;17.023.132,00;468
WINQ26;18/05/2026;10:15:00;181.970;182.260;181.735;182.130;12.452.391,00;342
WINQ26;18/05/2026;10:00:00;182.085;182.540;181.980;181.980;30.225.925,00;829
WINQ26;18/05/2026;09:45:00;181.910;182.120;181.815;182.010;8.482.783,00;233
WINQ26;18/05/2026;09:30:00;182.000;182.000;181.680;181.765;6.436.442,00;177
WINQ26;18/05/2026;09:15:00;181.865;182.200;181.805;182.090;3.785.879,00;104
WINQ26;18/05/2026;09:00:00;182.660;183.200;181.845;181.845;14.726.942,00;404
WINQ26;15/05/2026;18:15:00;182.760;183.000;182.725;182.860;7.900.477,00;216
WINQ26;15/05/2026;18:00:00;182.780;182.830;182.680;182.680;365.537,00;10
WINQ26;15/05/2026;17:45:00;182.725;182.830;182.665;182.815;2.850.734,00;78
WINQ26;15/05/2026;17:30:00;182.730;182.880;182.695;182.720;22.305.891,00;610
WINQ26;15/05/2026;17:15:00;182.650;182.775;182.540;182.680;1.388.215,00;38
WINQ26;15/05/2026;17:00:00;182.740;182.785;182.440;182.540;2.374.285,00;65
WINQ26;15/05/2026;16:45:00;182.635;182.955;182.635;182.895;6.545.570,00;179
WINQ26;15/05/2026;16:30:00;182.425;182.740;182.370;182.620;2.227.854,00;61
WINQ26;15/05/2026;16:15:00;182.120;182.540;182.100;182.485;3.281.316,00;90
WINQ26;15/05/2026;16:00:00;182.130;182.185;182.035;182.135;6.555.625,00;180
WINQ26;15/05/2026;15:45:00;182.185;182.405;182.105;182.110;4.628.766,00;127
WINQ26;15/05/2026;15:30:00;182.390;182.390;181.935;182.240;23.375.947,00;642
WINQ26;15/05/2026;15:15:00;182.435;182.470;182.225;182.400;1.385.635,00;38
WINQ26;15/05/2026;15:00:00;182.590;182.700;182.395;182.395;3.323.003,00;91
WINQ26;15/05/2026;14:45:00;182.445;182.585;182.400;182.570;1.313.915,00;36
WINQ26;15/05/2026;14:30:00;182.415;182.545;182.270;182.355;1.970.102,00;54
WINQ26;15/05/2026;14:15:00;182.350;182.540;182.270;182.495;2.079.444,00;57
WINQ26;15/05/2026;14:00:00;182.250;182.510;182.200;182.400;4.888.995,00;134
WINQ26;15/05/2026;13:45:00;182.415;182.475;182.295;182.320;2.516.479,00;69
WINQ26;15/05/2026;13:30:00;182.220;182.520;182.130;182.435;3.464.821,00;95
WINQ26;15/05/2026;13:15:00;182.170;182.420;182.135;182.260;3.499.945,00;96
WINQ26;15/05/2026;13:00:00;182.075;182.170;181.990;182.135;5.716.558,00;157
WINQ26;15/05/2026;12:45:00;181.975;182.040;181.875;182.040;6.187.619,00;170
WINQ26;15/05/2026;12:30:00;182.230;182.230;181.865;181.865;2.547.707,00;70
WINQ26;15/05/2026;12:15:00;182.000;182.210;181.735;182.180;2.802.939,00;77
WINQ26;15/05/2026;12:00:00;181.705;181.970;181.700;181.970;1.745.571,00;48
WINQ26;15/05/2026;11:45:00;182.100;182.180;181.680;181.680;9.532.813,00;262
WINQ26;15/05/2026;11:30:00;182.285;182.430;181.905;182.135;13.951.413,00;383
WINQ26;15/05/2026;11:15:00;182.050;182.500;182.020;182.190;14.614.850,00;401
WINQ26;15/05/2026;11:00:00;181.440;182.075;181.155;181.985;31.492.163,00;868
WINQ26;15/05/2026;10:45:00;181.235;181.720;180.825;181.370;109.748.206,00;3.028
WINQ26;15/05/2026;10:30:00;181.340;181.545;181.100;181.280;24.471.446,00;675
WINQ26;15/05/2026;10:15:00;181.100;181.520;181.025;181.310;46.415.194,00;1.280
WINQ26;15/05/2026;10:00:00;181.055;181.300;180.920;181.060;87.994.121,00;2.429
WINQ26;15/05/2026;09:45:00;181.225;181.400;181.060;181.100;73.137.374,00;2.018
WINQ26;15/05/2026;09:30:00;181.720;181.875;181.200;181.200;154.185.125,00;4.247
WINQ26;15/05/2026;09:15:00;181.965;182.010;181.675;181.750;101.856.653,00;2.801
WINQ26;15/05/2026;09:00:00;182.995;182.995;181.375;181.900;223.528.285,00;6.148
WINQ26;14/05/2026;18:15:00;184.175;184.390;184.150;184.390;2.395.217,00;65
WINQ26;14/05/2026;18:00:00;184.200;184.240;184.150;184.205;3.426.337,00;93
WINQ26;14/05/2026;17:45:00;184.210;184.315;184.170;184.225;2.689.760,00;73
WINQ26;14/05/2026;17:30:00;184.350;184.350;184.210;184.210;51.605.545,00;1.400
WINQ26;14/05/2026;17:15:00;184.185;184.355;184.185;184.300;2.764.369,00;75
WINQ26;14/05/2026;17:00:00;184.060;184.265;184.025;184.265;4.197.531,00;114
WINQ26;14/05/2026;16:45:00;184.135;184.135;184.025;184.040;1.325.293,00;36
WINQ26;14/05/2026;16:30:00;184.150;184.195;184.000;184.150;12.844.744,00;349
WINQ26;14/05/2026;16:15:00;184.280;184.420;184.095;184.095;1.584.411,00;43
WINQ26;14/05/2026;16:00:00;184.285;184.300;184.155;184.300;1.473.921,00;40
WINQ26;14/05/2026;15:45:00;184.065;184.175;184.050;184.135;2.467.175,00;67
WINQ26;14/05/2026;15:30:00;184.455;184.455;184.090;184.090;19.532.071,00;530
WINQ26;14/05/2026;15:15:00;184.665;184.700;184.370;184.455;1.660.262,00;45
WINQ26;14/05/2026;15:00:00;184.715;184.725;184.500;184.555;3.470.517,00;94
WINQ26;14/05/2026;14:45:00;185.050;185.110;184.730;184.775;4.514.034,00;122
WINQ26;14/05/2026;14:30:00;184.840;185.110;184.840;184.975;12.246.840,00;331
WINQ26;14/05/2026;14:15:00;184.940;185.030;184.750;184.765;4.509.958,00;122
WINQ26;14/05/2026;14:00:00;184.665;185.055;184.630;184.955;6.065.755,00;164
WINQ26;14/05/2026;13:45:00;184.655;184.670;184.540;184.635;701.544,00;19
WINQ26;14/05/2026;13:30:00;184.435;184.740;184.355;184.715;1.513.495,00;41
WINQ26;14/05/2026;13:15:00;184.670;184.785;184.400;184.420;2.879.694,00;78
WINQ26;14/05/2026;13:00:00;184.680;184.750;184.580;184.730;5.133.540,00;139
WINQ26;14/05/2026;12:45:00;184.670;184.765;184.645;184.670;13.890.207,00;376
WINQ26;14/05/2026;12:30:00;184.610;184.670;184.465;184.590;3.359.078,00;91
WINQ26;14/05/2026;12:15:00;184.665;184.755;184.570;184.585;24.046.237,00;651
WINQ26;14/05/2026;12:00:00;184.560;184.775;184.470;184.650;7.202.085,00;195
WINQ26;14/05/2026;11:45:00;184.515;184.665;184.245;184.600;3.800.142,00;103
WINQ26;14/05/2026;11:30:00;184.500;184.685;184.275;184.375;6.900.969,00;187
WINQ26;14/05/2026;11:15:00;184.415;184.480;184.200;184.435;16.772.169,00;455
WINQ26;14/05/2026;11:00:00;183.725;184.535;183.725;184.360;17.175.926,00;466
WINQ26;14/05/2026;10:45:00;184.050;184.050;183.290;183.625;15.248.238,00;415
WINQ26;14/05/2026;10:30:00;183.920;184.095;183.525;184.015;8.970.913,00;244
WINQ26;14/05/2026;10:15:00;184.195;184.365;183.790;183.925;23.042.508,00;626
WINQ26;14/05/2026;10:00:00;184.255;184.420;184.070;184.160;26.348.504,00;715
WINQ26;14/05/2026;09:45:00;184.140;184.350;183.965;184.235;8.509.003,00;231
WINQ26;14/05/2026;09:30:00;183.895;184.195;183.895;184.075;15.093.690,00;410
WINQ26;14/05/2026;09:15:00;183.755;184.070;183.735;183.920;10.778.193,00;293
WINQ26;14/05/2026;09:00:00;182.400;183.875;182.200;183.705;105.293.413,00;2.868
WINQ26;13/05/2026;18:15:00;182.600;182.650;182.455;182.615;48.730.886,00;1.335
WINQ26;13/05/2026;18:00:00;182.770;182.770;182.510;182.605;3.614.940,00;99
WINQ26;13/05/2026;17:45:00;182.680;182.865;182.680;182.770;10.783.754,00;295
WINQ26;13/05/2026;17:30:00;182.720;182.885;182.710;182.760;1.974.190,00;54
WINQ26;13/05/2026;17:15:00;182.625;182.750;182.625;182.720;438.464,00;12
WINQ26;13/05/2026;17:00:00;182.735;182.800;182.415;182.725;4.711.641,00;129
WINQ26;13/05/2026;16:45:00;182.855;182.880;182.570;182.715;3.325.722,00;91
WINQ26;13/05/2026;16:30:00;182.725;182.950;182.440;182.845;2.739.971,00;75
WINQ26;13/05/2026;16:15:00;182.820;182.980;182.700;182.900;3.290.798,00;90
WINQ26;13/05/2026;16:00:00;183.120;183.230;182.805;182.815;6.952.770,00;190
WINQ26;13/05/2026;15:45:00;182.960;183.290;182.380;183.180;13.243.012,00;362
WINQ26;13/05/2026;15:30:00;183.430;183.550;182.895;182.955;77.208.987,00;2.105
WINQ26;13/05/2026;15:15:00;183.925;184.045;183.200;183.500;228.506.493,00;6.230
WINQ26;13/05/2026;15:00:00;184.120;184.405;183.765;183.855;217.605.294,00;5.913
WINQ26;13/05/2026;14:45:00;185.420;185.420;184.000;184.080;146.636.360,00;3.977
WINQ26;13/05/2026;14:30:00;185.420;185.465;185.240;185.410;23.281.199,00;628
WINQ26;13/05/2026;14:15:00;185.375;185.645;185.375;185.465;3.339.751,00;90
WINQ26;13/05/2026;14:00:00;185.740;185.740;185.285;185.400;25.737.572,00;694
WINQ26;13/05/2026;13:45:00;186.110;186.110;185.735;185.765;6.991.546,00;188
WINQ26;13/05/2026;13:30:00;186.225;186.330;186.120;186.140;3.277.367,00;88
WINQ26;13/05/2026;13:15:00;186.165;186.375;186.085;186.245;8.046.500,00;216
WINQ26;13/05/2026;13:00:00;186.190;186.300;186.055;186.100;3.575.767,00;96
WINQ26;13/05/2026;12:45:00;185.995;186.150;185.965;186.095;3.795.041,00;102
WINQ26;13/05/2026;12:30:00;186.065;186.175;186.015;186.065;3.126.508,00;84
WINQ26;13/05/2026;12:15:00;185.925;186.140;185.805;186.120;3.644.855,00;98
WINQ26;13/05/2026;12:00:00;186.145;186.190;185.870;185.945;11.867.014,00;319
WINQ26;13/05/2026;11:45:00;185.975;186.075;185.950;185.975;3.943.396,00;106
WINQ26;13/05/2026;11:30:00;186.140;186.160;185.900;186.050;3.867.921,00;104
WINQ26;13/05/2026;11:15:00;185.935;186.180;185.765;186.055;10.081.696,00;271
WINQ26;13/05/2026;11:00:00;185.550;186.035;185.435;185.895;9.404.206,00;253
WINQ26;13/05/2026;10:45:00;184.860;185.765;184.775;185.575;48.749.838,00;1.315
WINQ26;13/05/2026;10:30:00;185.355;185.385;184.470;184.810;37.259.786,00;1.007
WINQ26;13/05/2026;10:15:00;185.915;185.920;185.320;185.335;42.048.914,00;1.133
WINQ26;13/05/2026;10:00:00;185.715;186.055;185.615;185.940;26.990.587,00;726
WINQ26;13/05/2026;09:45:00;185.595;185.805;185.475;185.720;42.877.098,00;1.155
WINQ26;13/05/2026;09:30:00;185.555;185.565;185.220;185.565;62.779.780,00;1.693
WINQ26;13/05/2026;09:15:00;185.945;186.000;185.535;185.560;42.635.509,00;1.148
WINQ26;13/05/2026;09:00:00;186.540;186.540;185.430;185.930;15.537.062,00;418
WINQ26;12/05/2026;18:15:00;186.525;186.575;186.370;186.575;2.088.250,00;56
WINQ26;12/05/2026;18:00:00;186.505;186.575;186.505;186.530;1.604.353,00;43
WINQ26;12/05/2026;17:45:00;186.465;186.520;186.455;186.500;1.603.770,00;43
WINQ26;12/05/2026;17:30:00;186.400;186.510;186.365;186.505;2.572.745,00;69
WINQ26;12/05/2026;17:15:00;186.375;186.450;186.345;186.390;9.431.743,00;253
WINQ26;12/05/2026;17:00:00;186.400;186.400;186.235;186.335;2.384.849,00;64
WINQ26;12/05/2026;16:45:00;186.485;186.600;186.405;186.405;3.655.274,00;98
WINQ26;12/05/2026;16:30:00;186.535;186.625;186.440;186.480;2.275.500,00;61
WINQ26;12/05/2026;16:15:00;186.725;186.835;186.545;186.575;7.281.543,00;195
WINQ26;12/05/2026;16:00:00;186.380;186.725;186.380;186.725;8.956.480,00;240
WINQ26;12/05/2026;15:45:00;186.280;186.390;186.230;186.265;2.235.485,00;60
WINQ26;12/05/2026;15:30:00;186.345;186.595;186.270;186.310;9.549.422,00;256
WINQ26;12/05/2026;15:15:00;185.945;186.475;185.945;186.355;15.508.503,00;416
WINQ26;12/05/2026;15:00:00;186.025;186.045;185.820;185.945;2.528.385,00;68
WINQ26;12/05/2026;14:45:00;186.200;186.200;185.940;186.000;2.157.938,00;58
WINQ26;12/05/2026;14:30:00;186.240;186.385;186.190;186.190;1.825.550,00;49
WINQ26;12/05/2026;14:15:00;186.140;186.420;186.140;186.260;3.465.065,00;93
WINQ26;12/05/2026;14:00:00;185.985;186.250;185.980;186.110;13.360.754,00;359
WINQ26;12/05/2026;13:45:00;186.115;186.115;185.840;185.935;19.299.294,00;519
WINQ26;12/05/2026;13:30:00;186.115;186.190;186.035;186.080;1.414.328,00;38
WINQ26;12/05/2026;13:15:00;186.175;186.240;186.050;186.050;670.253,00;18
WINQ26;12/05/2026;13:00:00;186.055;186.125;185.960;186.125;967.389,00;26
WINQ26;12/05/2026;12:45:00;185.995;186.220;185.965;186.105;8.413.191,00;226
WINQ26;12/05/2026;12:30:00;185.930;186.075;185.900;185.985;21.016.796,00;565
WINQ26;12/05/2026;12:15:00;186.120;186.125;185.820;185.860;24.249.881,00;652
WINQ26;12/05/2026;12:00:00;186.155;186.530;186.140;186.155;11.962.720,00;321
WINQ26;12/05/2026;11:45:00;186.250;186.335;185.875;186.135;18.899.938,00;508
WINQ26;12/05/2026;11:30:00;186.200;186.445;185.960;186.330;33.321.290,00;895
WINQ26;12/05/2026;11:15:00;186.800;186.805;186.190;186.260;8.688.917,00;233
WINQ26;12/05/2026;11:00:00;187.200;187.270;186.820;186.850;5.836.858,00;156
WINQ26;12/05/2026;10:45:00;187.430;187.645;187.120;187.120;7.343.441,00;196
WINQ26;12/05/2026;10:30:00;186.760;187.750;186.615;187.410;26.534.231,00;708
WINQ26;12/05/2026;10:15:00;186.670;186.955;186.185;186.685;91.057.252,00;2.440
WINQ26;12/05/2026;10:00:00;187.235;187.290;186.700;186.715;54.379.879,00;1.454
WINQ26;12/05/2026;09:45:00;187.365;187.365;187.035;187.195;19.279.862,00;515
WINQ26;12/05/2026;09:30:00;187.020;187.500;186.800;187.390;31.472.191,00;841
WINQ26;12/05/2026;09:15:00;187.195;187.315;186.925;187.075;32.662.318,00;873
WINQ26;12/05/2026;09:00:00;187.895;187.895;186.900;187.165;32.792.841,00;876
WINQ26;11/05/2026;18:15:00;188.250;188.625;188.210;188.600;15.824.940,00;420
WINQ26;11/05/2026;18:00:00;188.025;188.250;187.975;188.235;3.274.165,00;87
WINQ26;11/05/2026;17:45:00;187.940;188.065;187.910;188.065;6.805.795,00;181
WINQ26;11/05/2026;17:30:00;187.935;187.965;187.885;187.885;638.957,00;17
WINQ26;11/05/2026;17:15:00;188.000;188.000;187.935;187.935;1.052.576,00;28
WINQ26;11/05/2026;17:00:00;188.095;188.135;187.895;187.975;9.026.609,00;240
WINQ26;11/05/2026;16:45:00;187.920;188.095;187.860;188.095;6.918.833,00;184
WINQ26;11/05/2026;16:30:00;187.705;187.940;187.700;187.900;9.690.748,00;258
WINQ26;11/05/2026;16:15:00;187.805;187.930;187.655;187.695;12.877.892,00;343
WINQ26;11/05/2026;16:00:00;188.130;188.130;187.800;187.840;3.795.699,00;101
WINQ26;11/05/2026;15:45:00;188.295;188.295;188.145;188.145;1.618.773,00;43
WINQ26;11/05/2026;15:30:00;188.075;188.345;188.075;188.340;5.044.527,00;134
WINQ26;11/05/2026;15:15:00;188.000;188.115;187.945;188.095;1.504.016,00;40
WINQ26;11/05/2026;15:00:00;188.150;188.220;187.910;187.995;19.942.709,00;530
WINQ26;11/05/2026;14:45:00;188.050;188.100;187.880;188.100;22.929.810,00;610
WINQ26;11/05/2026;14:30:00;188.165;188.175;188.050;188.050;4.477.666,00;119
WINQ26;11/05/2026;14:15:00;188.020;188.125;187.980;188.080;2.294.005,00;61
WINQ26;11/05/2026;14:00:00;188.100;188.280;187.960;187.995;7.717.171,00;205
WINQ26;11/05/2026;13:45:00;187.985;188.240;187.970;188.175;13.058.106,00;347
WINQ26;11/05/2026;13:30:00;187.830;188.015;187.775;187.995;43.510.796,00;1.158
WINQ26;11/05/2026;13:15:00;188.130;188.190;187.830;187.845;13.278.365,00;353
WINQ26;11/05/2026;13:00:00;188.305;188.335;188.100;188.130;32.673.059,00;868
WINQ26;11/05/2026;12:45:00;188.390;188.465;188.240;188.360;10.886.836,00;289
WINQ26;11/05/2026;12:30:00;188.355;188.515;188.320;188.350;9.872.762,00;262
WINQ26;11/05/2026;12:15:00;188.400;188.545;188.350;188.355;20.615.676,00;547
WINQ26;11/05/2026;12:00:00;188.555;188.700;188.350;188.485;31.706.132,00;841
WINQ26;11/05/2026;11:45:00;189.000;189.000;188.585;188.620;5.324.239,00;141
WINQ26;11/05/2026;11:30:00;188.665;189.110;188.600;188.965;51.641.129,00;1.367
WINQ26;11/05/2026;11:15:00;188.695;188.930;188.570;188.675;26.413.527,00;700
WINQ26;11/05/2026;11:00:00;189.325;189.425;188.635;188.705;27.125.749,00;718
WINQ26;11/05/2026;10:45:00;190.000;190.050;189.190;189.300;11.592.340,00;306
WINQ26;11/05/2026;10:30:00;190.200;190.555;189.910;189.970;12.517.503,00;329
WINQ26;11/05/2026;10:15:00;190.005;190.635;189.935;190.145;28.431.713,00;747
WINQ26;11/05/2026;10:00:00;189.645;190.065;189.375;190.000;10.249.686,00;270
WINQ26;11/05/2026;09:45:00;189.800;189.835;189.500;189.610;8.493.013,00;224
WINQ26;11/05/2026;09:30:00;189.870;189.925;189.580;189.675;3.188.062,00;84
WINQ26;11/05/2026;09:15:00;189.590;189.965;189.490;189.940;12.973.873,00;342
WINQ26;11/05/2026;09:00:00;190.930;190.930;189.400;189.610;29.478.723,00;777
WINQ26;08/05/2026;18:15:00;190.690;190.820;190.670;190.795;7.666.601,00;201
WINQ26;08/05/2026;18:00:00;190.710;190.785;190.595;190.735;4.309.943,00;113
WINQ26;08/05/2026;17:45:00;190.565;190.800;190.565;190.670;9.953.959,00;261
WINQ26;08/05/2026;17:30:00;190.505;190.595;190.455;190.530;1.143.102,00;30
WINQ26;08/05/2026;17:15:00;190.495;190.590;190.495;190.515;914.625,00;24
WINQ26;08/05/2026;17:00:00;190.560;190.560;190.380;190.495;2.132.953,00;56
WINQ26;08/05/2026;16:45:00;190.475;190.685;190.470;190.645;2.668.192,00;70
WINQ26;08/05/2026;16:30:00;190.600;190.600;190.435;190.500;11.013.850,00;289
WINQ26;08/05/2026;16:15:00;190.695;190.770;190.615;190.615;1.563.542,00;41
WINQ26;08/05/2026;16:00:00;190.985;191.000;190.675;190.675;1.182.982,00;31
WINQ26;08/05/2026;15:45:00;191.030;191.030;190.800;190.855;1.909.447,00;50
WINQ26;08/05/2026;15:30:00;190.975;191.175;190.975;191.025;16.278.552,00;426
WINQ26;08/05/2026;15:15:00;190.875;190.885;190.800;190.800;305.353,00;8
WINQ26;08/05/2026;15:00:00;190.815;190.990;190.745;190.930;18.630.142,00;488
WINQ26;08/05/2026;14:45:00;190.835;190.900;190.770;190.875;9.807.981,00;257
WINQ26;08/05/2026;14:30:00;190.805;190.830;190.620;190.810;4.195.679,00;110
WINQ26;08/05/2026;14:15:00;190.850;190.970;190.835;190.930;725.441,00;19
WINQ26;08/05/2026;14:00:00;190.860;191.020;190.785;190.800;3.206.939,00;84
WINQ26;08/05/2026;13:45:00;190.990;191.160;190.895;190.895;1.719.090,00;45
WINQ26;08/05/2026;13:30:00;191.055;191.065;190.935;190.975;916.792,00;24
WINQ26;08/05/2026;13:15:00;190.945;191.045;190.840;191.045;2.634.820,00;69
WINQ26;08/05/2026;13:00:00;190.890;191.210;190.850;191.000;2.789.720,00;73
WINQ26;08/05/2026;12:45:00;190.850;191.015;190.750;190.750;2.175.755,00;57
WINQ26;08/05/2026;12:30:00;191.045;191.095;190.780;190.815;1.680.049,00;44
WINQ26;08/05/2026;12:15:00;190.975;191.075;190.840;191.035;5.920.640,00;155
WINQ26;08/05/2026;12:00:00;191.295;191.295;190.955;191.050;2.981.188,00;78
WINQ26;08/05/2026;11:45:00;191.635;191.655;191.175;191.310;2.525.697,00;66
WINQ26;08/05/2026;11:30:00;191.295;191.720;191.130;191.720;3.292.628,00;86
WINQ26;08/05/2026;11:15:00;190.995;191.615;190.955;191.290;4.285.697,00;112
WINQ26;08/05/2026;11:00:00;191.250;191.250;190.770;190.955;5.538.831,00;145
WINQ26;08/05/2026;10:45:00;191.575;191.770;191.250;191.305;5.513.524,00;144
WINQ26;08/05/2026;10:30:00;191.585;191.970;191.150;191.530;24.729.485,00;645
WINQ26;08/05/2026;10:15:00;191.570;191.800;191.360;191.645;25.753.904,00;672
WINQ26;08/05/2026;10:00:00;191.375;191.715;190.960;191.535;22.113.703,00;578
WINQ26;08/05/2026;09:45:00;191.080;191.545;191.080;191.425;19.443.346,00;508
WINQ26;08/05/2026;09:30:00;190.685;191.305;190.240;191.205;30.848.409,00;808
WINQ26;08/05/2026;09:15:00;190.395;190.715;190.280;190.570;35.975.473,00;944
WINQ26;08/05/2026;09:00:00;189.780;190.440;189.535;190.370;81.137.499,00;2.135
WINQ26;07/05/2026;18:15:00;189.060;189.115;188.900;189.115;73.263.150,00;1.938
WINQ26;07/05/2026;18:00:00;189.180;189.180;188.990;188.990;4.879.145,00;129
WINQ26;07/05/2026;17:45:00;189.285;189.285;189.175;189.225;15.745.582,00;416
WINQ26;07/05/2026;17:30:00;189.270;189.395;189.080;189.240;7.724.581,00;204
WINQ26;07/05/2026;17:15:00;189.370;189.370;189.215;189.250;1.779.676,00;47
WINQ26;07/05/2026;17:00:00;189.345;189.535;189.285;189.385;57.289.979,00;1.512
WINQ26;07/05/2026;16:45:00;189.575;189.575;189.150;189.340;89.913.703,00;2.374
WINQ26;07/05/2026;16:30:00;189.610;189.650;189.525;189.575;45.191.946,00;1.192
WINQ26;07/05/2026;16:15:00;189.710;189.775;189.495;189.555;69.242.400,00;1.826
WINQ26;07/05/2026;16:00:00;189.760;189.800;189.675;189.725;4.970.753,00;131
WINQ26;07/05/2026;15:45:00;189.565;189.860;189.565;189.770;91.335.728,00;2.407
WINQ26;07/05/2026;15:30:00;189.950;190.095;189.555;189.555;68.884.408,00;1.814
WINQ26;07/05/2026;15:15:00;189.730;189.960;189.710;189.915;31.777.430,00;837
WINQ26;07/05/2026;15:00:00;189.940;189.940;189.620;189.710;58.293.827,00;1.536
WINQ26;07/05/2026;14:45:00;189.655;189.945;189.620;189.885;87.105.516,00;2.295
WINQ26;07/05/2026;14:30:00;189.450;189.670;189.335;189.620;132.626.504,00;3.500
WINQ26;07/05/2026;14:15:00;189.895;190.045;189.185;189.415;68.886.901,00;1.817
WINQ26;07/05/2026;14:00:00;189.990;190.180;189.855;189.960;119.736.226,00;3.150
WINQ26;07/05/2026;13:45:00;190.215;190.300;189.940;190.005;142.662.154,00;3.753
WINQ26;07/05/2026;13:30:00;190.460;190.465;190.125;190.175;102.502.697,00;2.694
WINQ26;07/05/2026;13:15:00;190.325;190.500;190.275;190.445;11.199.247,00;294
WINQ26;07/05/2026;13:00:00;190.225;190.450;190.225;190.400;41.571.371,00;1.092
WINQ26;07/05/2026;12:45:00;190.350;190.350;190.170;190.265;107.922.403,00;2.836
WINQ26;07/05/2026;12:30:00;190.495;190.550;190.400;190.400;29.028.021,00;762
WINQ26;07/05/2026;12:15:00;190.975;191.000;190.285;190.490;100.355.057,00;2.634
WINQ26;07/05/2026;12:00:00;190.755;191.000;190.600;190.975;48.396.398,00;1.268
WINQ26;07/05/2026;11:45:00;190.465;190.835;190.425;190.750;44.776.095,00;1.174
WINQ26;07/05/2026;11:30:00;190.435;190.605;190.340;190.520;25.445.516,00;668
WINQ26;07/05/2026;11:15:00;190.450;190.635;190.375;190.430;57.636.245,00;1.513
WINQ26;07/05/2026;11:00:00;190.450;190.535;190.145;190.400;47.182.010,00;1.239
WINQ26;07/05/2026;10:45:00;190.850;191.065;190.300;190.430;58.940.095,00;1.545
WINQ26;07/05/2026;10:30:00;192.080;192.080;190.840;190.870;36.070.374,00;942
WINQ26;07/05/2026;10:15:00;192.510;192.785;192.035;192.125;7.770.315,00;202
WINQ26;07/05/2026;10:00:00;193.425;193.425;192.300;192.395;27.880.513,00;723
WINQ26;07/05/2026;09:45:00;193.385;193.500;193.215;193.425;2.513.647,00;65
WINQ26;07/05/2026;09:30:00;193.280;193.610;193.075;193.450;6.615.193,00;171
WINQ26;07/05/2026;09:15:00;193.385;193.385;193.050;193.360;4.134.805,00;107
WINQ26;07/05/2026;09:00:00;194.200;194.545;193.280;193.395;63.688.712,00;1.644
WINQ26;06/05/2026;18:15:00;193.880;193.910;193.870;193.910;310.225,00;8
WINQ26;06/05/2026;18:00:00;193.840;193.920;193.840;193.890;66.540.959,00;1.716
WINQ26;06/05/2026;17:45:00;193.780;193.920;193.760;193.855;5.815.666,00;150
