Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ26;22/06/2026;14:00:00;173.615;173.770;173.390;173.405;17.573.579.539,00;506.143
WINQ26;22/06/2026;13:30:00;173.240;173.730;173.235;173.620;18.557.556.507,00;534.731
WINQ26;22/06/2026;13:00:00;173.215;173.360;172.960;173.245;19.922.949.749,00;575.343
WINQ26;22/06/2026;12:30:00;173.480;173.575;173.200;173.215;20.176.473.869,00;581.841
WINQ26;22/06/2026;12:00:00;173.705;173.845;173.330;173.485;28.382.493.178,00;817.616
WINQ26;22/06/2026;11:30:00;173.270;173.765;172.905;173.700;38.478.518.767,00;1.110.652
WINQ26;22/06/2026;11:00:00;172.890;173.385;172.670;173.270;45.362.231.299,00;1.310.793
WINQ26;22/06/2026;10:30:00;173.280;173.290;172.160;172.885;69.639.299.942,00;2.016.526
WINQ26;22/06/2026;10:00:00;171.385;173.480;171.305;173.275;84.490.144.388,00;2.448.640
WINQ26;22/06/2026;09:30:00;171.175;171.590;171.130;171.385;36.521.309.557,00;1.065.662
WINQ26;22/06/2026;09:00:00;171.590;171.605;170.210;171.175;66.550.264.333,00;1.946.674
WINQ26;19/06/2026;18:00:00;171.360;171.925;171.350;171.645;3.623.216.868,00;105.587
WINQ26;19/06/2026;17:30:00;171.370;171.440;171.275;171.355;4.577.598.740,00;133.570
WINQ26;19/06/2026;17:00:00;171.350;171.490;171.255;171.375;9.287.877.062,00;271.006
WINQ26;19/06/2026;16:30:00;171.490;171.625;171.250;171.350;15.350.959.887,00;447.796
WINQ26;19/06/2026;16:00:00;171.660;171.705;171.445;171.495;12.099.645.007,00;352.696
WINQ26;19/06/2026;15:30:00;171.780;171.780;171.580;171.655;10.726.971.202,00;312.415
WINQ26;19/06/2026;15:00:00;171.765;171.825;171.635;171.785;12.789.989.775,00;372.382
WINQ26;19/06/2026;14:30:00;171.305;171.920;171.280;171.765;20.312.570.775,00;591.734
WINQ26;19/06/2026;14:00:00;171.030;171.390;171.000;171.305;12.436.986.309,00;363.207
WINQ26;19/06/2026;13:30:00;171.345;171.375;170.975;171.030;13.677.060.746,00;399.622
WINQ26;19/06/2026;13:00:00;171.305;171.405;171.135;171.340;12.096.909.792,00;353.171
WINQ26;19/06/2026;12:30:00;171.470;171.510;171.215;171.300;15.168.092.486,00;442.579
WINQ26;19/06/2026;12:00:00;171.530;171.735;171.415;171.470;17.058.038.083,00;497.103
WINQ26;19/06/2026;11:30:00;171.540;171.670;171.285;171.530;22.595.598.362,00;658.843
WINQ26;19/06/2026;11:00:00;170.770;171.650;170.745;171.540;40.027.770.078,00;1.167.918
WINQ26;19/06/2026;10:30:00;171.525;171.570;170.730;170.765;49.724.815.244,00;1.452.048
WINQ26;19/06/2026;10:00:00;171.450;171.945;171.285;171.520;50.789.359.898,00;1.479.843
WINQ26;19/06/2026;09:30:00;170.895;171.620;170.875;171.455;39.445.653.557,00;1.151.522
WINQ26;19/06/2026;09:00:00;171.700;171.735;170.855;170.895;43.250.063.747,00;1.263.316
WINQ26;18/06/2026;18:00:00;171.755;172.015;171.715;172.015;4.137.642.078,00;120.388
WINQ26;18/06/2026;17:30:00;171.625;171.790;171.590;171.755;4.287.002.374,00;124.863
WINQ26;18/06/2026;17:00:00;171.510;171.670;171.435;171.630;9.248.794.233,00;269.549
WINQ26;18/06/2026;16:30:00;171.555;171.595;171.285;171.510;16.244.935.147,00;473.724
WINQ26;18/06/2026;16:00:00;171.545;171.695;171.420;171.560;17.770.203.423,00;517.982
WINQ26;18/06/2026;15:30:00;171.590;171.800;171.455;171.545;22.097.446.987,00;643.777
WINQ26;18/06/2026;15:00:00;171.415;171.615;171.080;171.590;25.846.524.114,00;754.090
WINQ26;18/06/2026;14:30:00;171.345;171.480;171.200;171.410;18.536.859.844,00;540.875
WINQ26;18/06/2026;14:00:00;171.425;171.615;171.275;171.345;21.018.902.630,00;612.972
WINQ26;18/06/2026;13:30:00;171.370;171.460;171.205;171.425;15.886.722.148,00;463.663
WINQ26;18/06/2026;13:00:00;171.575;171.665;171.150;171.370;25.403.199.295,00;741.188
WINQ26;18/06/2026;12:30:00;171.875;171.985;171.490;171.575;28.299.961.920,00;824.139
WINQ26;18/06/2026;12:00:00;172.005;172.220;171.725;171.870;34.400.207.802,00;1.000.242
WINQ26;18/06/2026;11:30:00;172.340;172.890;171.970;172.010;44.269.482.188,00;1.283.377
WINQ26;18/06/2026;11:00:00;172.065;172.535;171.910;172.340;42.153.543.617,00;1.223.691
WINQ26;18/06/2026;10:30:00;171.545;172.470;171.505;172.070;75.477.289.115,00;2.194.686
WINQ26;18/06/2026;10:00:00;171.320;171.840;171.065;171.545;69.450.811.653,00;2.025.463
WINQ26;18/06/2026;09:30:00;171.185;171.590;171.010;171.320;39.382.049.830,00;1.149.715
WINQ26;18/06/2026;09:00:00;171.800;171.940;170.230;171.190;65.730.707.306,00;1.922.495
WINQ26;17/06/2026;18:00:00;171.405;171.545;171.325;171.480;3.326.081.993,00;97.009
WINQ26;17/06/2026;17:30:00;171.515;171.555;171.300;171.400;6.364.610.602,00;185.620
WINQ26;17/06/2026;17:00:00;171.475;171.675;171.300;171.515;15.435.961.993,00;450.041
WINQ26;17/06/2026;16:30:00;171.670;171.845;171.160;171.480;40.054.556.498,00;1.168.157
WINQ26;17/06/2026;16:00:00;173.400;173.535;171.530;171.665;54.112.212.773,00;1.567.687
WINQ26;17/06/2026;15:30:00;173.345;173.975;173.235;173.400;50.975.640.887,00;1.468.049
WINQ26;17/06/2026;15:00:00;174.870;174.880;173.100;173.340;55.309.988.583,00;1.593.341
WINQ26;17/06/2026;14:30:00;174.705;175.050;174.410;174.865;28.415.377.970,00;813.356
WINQ26;17/06/2026;14:00:00;174.935;175.330;174.675;174.705;32.544.043.300,00;929.921
WINQ26;17/06/2026;13:30:00;174.635;174.950;174.575;174.935;17.625.500.422,00;504.230
WINQ26;17/06/2026;13:00:00;174.590;174.795;174.555;174.635;13.840.101.260,00;396.185
WINQ26;17/06/2026;12:30:00;174.660;174.675;174.450;174.585;14.316.470.544,00;410.086
WINQ26;17/06/2026;12:00:00;174.550;174.715;174.150;174.660;29.286.104.015,00;839.503
WINQ26;17/06/2026;11:30:00;174.575;174.920;174.115;174.550;40.983.015.500,00;1.173.510
WINQ26;17/06/2026;11:00:00;174.015;174.690;173.975;174.580;43.997.376.903,00;1.261.300
WINQ26;17/06/2026;10:30:00;174.145;175.070;173.965;174.015;67.661.862.526,00;1.939.937
WINQ26;17/06/2026;10:00:00;173.800;174.655;173.570;174.150;72.162.594.207,00;2.072.592
WINQ26;17/06/2026;09:30:00;173.370;173.885;173.240;173.800;40.023.588.421,00;1.153.096
WINQ26;17/06/2026;09:00:00;172.820;173.605;172.360;173.370;56.667.707.360,00;1.636.627
WINQ26;16/06/2026;18:00:00;172.715;172.865;172.610;172.825;156.953.982,00;4.543
WINQ26;16/06/2026;17:30:00;172.825;172.830;172.615;172.710;373.509.596,00;10.813
WINQ26;16/06/2026;17:00:00;172.980;173.050;172.825;172.830;566.484.963,00;16.379
WINQ26;16/06/2026;16:30:00;173.045;173.180;172.915;172.980;516.297.329,00;14.918
WINQ26;16/06/2026;16:00:00;172.985;173.150;172.790;173.045;642.740.978,00;18.578
WINQ26;16/06/2026;15:30:00;173.345;173.385;172.945;172.980;642.013.197,00;18.542
WINQ26;16/06/2026;15:00:00;173.305;173.390;173.210;173.340;575.623.346,00;16.607
WINQ26;16/06/2026;14:30:00;173.435;173.585;173.260;173.300;590.574.083,00;17.025
WINQ26;16/06/2026;14:00:00;173.390;173.470;173.205;173.425;447.828.165,00;12.917
WINQ26;16/06/2026;13:30:00;173.515;173.640;173.140;173.395;963.078.452,00;27.774
WINQ26;16/06/2026;13:00:00;173.260;173.615;173.220;173.530;638.603.063,00;18.411
WINQ26;16/06/2026;12:30:00;172.985;173.340;172.900;173.255;661.872.092,00;19.114
WINQ26;16/06/2026;12:00:00;173.025;173.115;172.725;172.980;837.739.894,00;24.222
WINQ26;16/06/2026;11:30:00;172.725;173.100;172.500;173.030;1.352.826.348,00;39.148
WINQ26;16/06/2026;11:00:00;172.935;173.450;172.710;172.720;1.591.190.002,00;45.951
WINQ26;16/06/2026;10:30:00;173.045;173.465;172.610;172.935;1.755.760.448,00;50.745
WINQ26;16/06/2026;10:00:00;172.985;173.225;172.510;173.045;1.628.515.840,00;47.101
WINQ26;16/06/2026;09:30:00;173.810;173.825;172.875;172.990;950.049.078,00;27.404
WINQ26;16/06/2026;09:00:00;174.200;174.455;173.195;173.820;2.114.185.411,00;60.802
WINQ26;15/06/2026;18:00:00;174.070;174.070;173.860;173.860;100.261.758,00;2.882
WINQ26;15/06/2026;17:30:00;174.140;174.160;174.020;174.070;122.413.705,00;3.516
WINQ26;15/06/2026;17:00:00;174.095;174.275;174.020;174.135;227.656.960,00;6.536
WINQ26;15/06/2026;16:30:00;173.970;174.225;173.965;174.095;299.313.330,00;8.594
WINQ26;15/06/2026;16:00:00;174.200;174.210;173.915;173.970;297.877.769,00;8.556
WINQ26;15/06/2026;15:30:00;174.265;174.305;173.965;174.185;243.642.020,00;6.996
WINQ26;15/06/2026;15:00:00;174.670;174.715;174.025;174.260;647.969.306,00;18.586
WINQ26;15/06/2026;14:30:00;175.135;175.140;174.615;174.670;259.735.918,00;7.430
WINQ26;15/06/2026;14:00:00;175.280;175.280;175.030;175.140;150.933.484,00;4.309
WINQ26;15/06/2026;13:30:00;175.615;175.715;175.130;175.290;256.066.291,00;7.301
WINQ26;15/06/2026;13:00:00;175.950;176.045;175.465;175.610;243.541.860,00;6.929
WINQ26;15/06/2026;12:30:00;176.105;176.230;175.895;175.930;189.266.214,00;5.375
WINQ26;15/06/2026;12:00:00;176.095;176.385;176.030;176.110;185.775.778,00;5.271
WINQ26;15/06/2026;11:30:00;176.960;176.970;175.975;176.075;458.170.622,00;12.988
WINQ26;15/06/2026;11:00:00;177.480;177.485;176.775;176.955;340.492.905,00;9.616
WINQ26;15/06/2026;10:30:00;177.770;177.995;177.210;177.465;683.311.252,00;19.240
WINQ26;15/06/2026;10:00:00;177.215;177.835;176.615;177.775;690.732.785,00;19.494
WINQ26;15/06/2026;09:30:00;176.770;177.255;176.735;177.200;233.247.343,00;6.587
WINQ26;15/06/2026;09:00:00;176.395;176.795;175.290;176.765;589.694.082,00;16.750
WINQ26;12/06/2026;18:00:00;174.805;174.860;174.600;174.600;15.518.452,00;444
WINQ26;12/06/2026;17:30:00;174.785;174.835;174.750;174.810;14.193.639,00;406
WINQ26;12/06/2026;17:00:00;174.760;174.900;174.700;174.780;21.747.766,00;622
WINQ26;12/06/2026;16:30:00;174.940;174.945;174.555;174.760;136.745.992,00;3.913
WINQ26;12/06/2026;16:00:00;174.720;175.015;174.690;174.940;90.471.055,00;2.587
WINQ26;12/06/2026;15:30:00;174.970;174.990;174.710;174.720;162.073.240,00;4.634
WINQ26;12/06/2026;15:00:00;174.790;174.990;174.600;174.975;114.671.325,00;3.281
WINQ26;12/06/2026;14:30:00;174.965;175.055;174.705;174.780;94.754.167,00;2.709
WINQ26;12/06/2026;14:00:00;174.855;175.055;174.735;174.970;117.173.759,00;3.350
WINQ26;12/06/2026;13:30:00;174.940;174.965;174.550;174.855;102.985.297,00;2.947
WINQ26;12/06/2026;13:00:00;175.135;175.400;174.915;174.930;87.151.065,00;2.488
WINQ26;12/06/2026;12:30:00;175.570;175.575;175.105;175.145;107.761.764,00;3.073
WINQ26;12/06/2026;12:00:00;175.635;175.960;175.470;175.575;105.030.582,00;2.989
WINQ26;12/06/2026;11:30:00;175.325;175.750;174.865;175.660;166.536.441,00;4.751
WINQ26;12/06/2026;11:00:00;175.555;175.950;175.245;175.320;138.552.477,00;3.946
WINQ26;12/06/2026;10:30:00;175.745;176.260;174.720;175.540;320.901.375,00;9.136
WINQ26;12/06/2026;10:00:00;173.805;175.830;173.360;175.755;210.325.620,00;6.024
WINQ26;12/06/2026;09:30:00;173.670;174.070;173.645;173.790;126.954.667,00;3.651
WINQ26;12/06/2026;09:00:00;175.530;175.590;173.540;173.675;232.327.243,00;6.664
WINQ26;11/06/2026;18:00:00;175.190;175.415;175.130;175.330;54.444.468,00;1.553
WINQ26;11/06/2026;17:30:00;175.445;175.445;175.095;175.170;32.000.817,00;913
WINQ26;11/06/2026;17:00:00;175.310;175.560;175.160;175.415;92.230.306,00;2.630
WINQ26;11/06/2026;16:30:00;174.920;175.830;174.920;175.310;193.523.964,00;5.516
WINQ26;11/06/2026;16:00:00;174.045;174.940;174.045;174.885;129.708.889,00;3.716
WINQ26;11/06/2026;15:30:00;174.005;174.270;173.950;174.000;74.622.461,00;2.143
WINQ26;11/06/2026;15:00:00;173.870;174.340;173.560;173.980;154.392.181,00;4.436
WINQ26;11/06/2026;14:30:00;173.170;174.160;173.170;173.850;179.692.153,00;5.171
WINQ26;11/06/2026;14:00:00;172.260;173.140;171.970;173.140;93.649.111,00;2.713
WINQ26;11/06/2026;13:30:00;172.400;172.545;172.180;172.300;20.163.923,00;585
WINQ26;11/06/2026;13:00:00;172.270;172.520;172.180;172.435;20.509.535,00;595
WINQ26;11/06/2026;12:30:00;172.360;172.485;172.240;172.265;11.822.832,00;343
WINQ26;11/06/2026;12:00:00;172.350;172.650;172.300;172.405;30.598.146,00;887
WINQ26;11/06/2026;11:30:00;172.470;172.730;172.265;172.335;75.894.117,00;2.200
WINQ26;11/06/2026;11:00:00;172.730;172.900;172.290;172.415;170.293.201,00;4.932
WINQ26;11/06/2026;10:30:00;173.090;173.225;172.370;172.810;223.296.802,00;6.466
WINQ26;11/06/2026;10:00:00;172.530;173.200;172.140;173.010;126.304.603,00;3.658
WINQ26;11/06/2026;09:30:00;172.910;172.950;172.355;172.540;175.363.446,00;5.081
WINQ26;11/06/2026;09:00:00;173.000;173.560;172.505;172.920;158.530.806,00;4.583
WINQ26;10/06/2026;18:00:00;172.230;172.275;172.080;172.200;18.043.918,00;524
WINQ26;10/06/2026;17:30:00;172.385;172.385;172.175;172.230;5.099.599,00;148
WINQ26;10/06/2026;17:00:00;172.360;172.435;172.275;172.350;5.101.001,00;148
WINQ26;10/06/2026;16:30:00;172.385;172.635;172.355;172.365;10.281.045,00;298
WINQ26;10/06/2026;16:00:00;172.185;172.340;172.175;172.315;5.030.354,00;146
WINQ26;10/06/2026;15:30:00;172.305;172.375;172.175;172.275;3.445.576,00;100
WINQ26;10/06/2026;15:00:00;172.285;172.360;172.090;172.305;13.605.678,00;395
WINQ26;10/06/2026;14:30:00;172.485;172.530;172.225;172.245;15.203.469,00;441
WINQ26;10/06/2026;14:00:00;172.610;172.755;172.450;172.490;8.974.403,00;260
WINQ26;10/06/2026;13:30:00;172.530;172.720;172.420;172.600;7.525.276,00;218
WINQ26;10/06/2026;13:00:00;172.460;172.530;172.270;172.530;10.380.249,00;301
WINQ26;10/06/2026;12:30:00;172.375;172.555;171.950;172.375;16.953.917,00;492
WINQ26;10/06/2026;12:00:00;171.990;172.555;171.955;172.385;45.634.820,00;1.325
WINQ26;10/06/2026;11:30:00;172.545;172.545;171.850;171.935;34.540.222,00;1.003
WINQ26;10/06/2026;11:00:00;172.885;172.990;172.290;172.545;148.167.790,00;4.294
WINQ26;10/06/2026;10:30:00;172.130;173.075;172.130;172.880;61.271.307,00;1.775
WINQ26;10/06/2026;10:00:00;172.705;172.900;171.840;172.145;85.091.562,00;2.472
WINQ26;10/06/2026;09:30:00;172.755;173.350;172.730;172.730;30.948.928,00;894
WINQ26;10/06/2026;09:00:00;172.545;172.790;172.025;172.750;52.184.965,00;1.514
WINQ26;09/06/2026;18:00:00;173.645;173.705;173.500;173.500;56.670.324,00;1.632
WINQ26;09/06/2026;17:30:00;173.555;173.635;173.480;173.615;3.332.212,00;96
WINQ26;09/06/2026;17:00:00;173.630;173.695;173.455;173.590;10.101.516,00;291
WINQ26;09/06/2026;16:30:00;173.305;173.630;173.180;173.605;34.809.146,00;1.004
WINQ26;09/06/2026;16:00:00;173.820;173.830;173.230;173.380;29.327.265,00;845
WINQ26;09/06/2026;15:30:00;173.550;173.925;173.475;173.820;16.602.471,00;478
WINQ26;09/06/2026;15:00:00;173.330;173.580;173.275;173.500;9.261.669,00;267
WINQ26;09/06/2026;14:30:00;173.570;173.770;173.295;173.335;18.809.232,00;542
WINQ26;09/06/2026;14:00:00;173.000;173.680;172.940;173.550;72.904.874,00;2.104
WINQ26;09/06/2026;13:30:00;173.250;173.380;172.190;173.000;145.573.451,00;4.214
WINQ26;09/06/2026;13:00:00;173.110;173.470;173.090;173.255;11.609.541,00;335
WINQ26;09/06/2026;12:30:00;173.135;173.360;172.955;173.145;122.309.084,00;3.532
WINQ26;09/06/2026;12:00:00;173.965;174.180;173.085;173.110;38.391.512,00;1.106
WINQ26;09/06/2026;11:30:00;174.335;174.405;173.440;173.955;46.308.046,00;1.332
WINQ26;09/06/2026;11:00:00;173.750;174.650;173.750;174.310;36.076.178,00;1.035
WINQ26;09/06/2026;10:30:00;173.615;174.140;173.200;173.605;81.120.228,00;2.336
WINQ26;09/06/2026;10:00:00;173.890;174.270;173.365;173.610;32.302.664,00;929
WINQ26;09/06/2026;09:30:00;173.370;173.850;173.290;173.850;21.381.508,00;616
WINQ26;09/06/2026;09:00:00;173.180;174.205;173.005;173.370;96.027.759,00;2.766
WINQ26;08/06/2026;18:00:00;172.635;172.800;172.525;172.800;39.998.607,00;1.159
WINQ26;08/06/2026;17:30:00;172.625;172.765;172.575;172.640;7.218.022,00;209
WINQ26;08/06/2026;17:00:00;172.515;172.700;172.465;172.675;4.660.073,00;135
WINQ26;08/06/2026;16:30:00;172.595;172.620;172.420;172.465;16.250.086,00;471
WINQ26;08/06/2026;16:00:00;172.595;172.680;172.365;172.580;35.149.816,00;1.019
WINQ26;08/06/2026;15:30:00;172.570;172.700;172.495;172.610;35.378.484,00;1.025
WINQ26;08/06/2026;15:00:00;172.450;172.625;172.385;172.515;24.947.671,00;723
WINQ26;08/06/2026;14:30:00;172.290;172.475;172.080;172.440;26.329.290,00;764
WINQ26;08/06/2026;14:00:00;172.345;172.360;172.070;172.235;60.686.346,00;1.762
WINQ26;08/06/2026;13:30:00;172.515;172.525;172.310;172.360;6.758.188,00;196
WINQ26;08/06/2026;13:00:00;172.615;172.650;172.470;172.475;29.890.386,00;866
WINQ26;08/06/2026;12:30:00;172.795;172.890;172.575;172.675;57.064.592,00;1.652
WINQ26;08/06/2026;12:00:00;173.245;173.320;172.705;172.790;18.775.211,00;543
WINQ26;08/06/2026;11:30:00;172.850;173.390;172.690;173.155;63.580.136,00;1.836
WINQ26;08/06/2026;11:00:00;172.620;172.790;172.235;172.775;38.984.562,00;1.130
WINQ26;08/06/2026;10:30:00;172.830;173.660;172.640;172.640;71.881.158,00;2.076
WINQ26;08/06/2026;10:00:00;172.960;173.095;172.525;172.795;28.374.587,00;821
WINQ26;08/06/2026;09:30:00;173.530;173.615;172.640;173.035;38.836.738,00;1.122
WINQ26;08/06/2026;09:00:00;173.685;173.745;172.930;173.535;49.000.635,00;1.413
WINQ26;05/06/2026;18:00:00;172.790;172.960;172.670;172.960;14.374.760,00;416
WINQ26;05/06/2026;17:30:00;172.800;172.900;172.600;172.790;10.849.772,00;314
WINQ26;05/06/2026;17:00:00;173.000;173.015;172.500;172.775;6.045.731,00;175
WINQ26;05/06/2026;16:30:00;173.175;173.295;172.965;173.025;81.477.846,00;2.354
WINQ26;05/06/2026;16:00:00;173.430;173.445;173.020;173.200;25.457.387,00;735
WINQ26;05/06/2026;15:30:00;173.395;173.900;173.350;173.420;127.385.509,00;3.670
WINQ26;05/06/2026;15:00:00;173.505;173.590;173.150;173.450;17.295.715,00;499
WINQ26;05/06/2026;14:30:00;173.205;173.650;173.200;173.495;33.203.747,00;958
WINQ26;05/06/2026;14:00:00;173.260;173.260;173.010;173.215;43.505.451,00;1.256
WINQ26;05/06/2026;13:30:00;173.345;173.345;173.075;173.235;84.690.461,00;2.445
WINQ26;05/06/2026;13:00:00;173.315;173.485;173.195;173.265;41.950.561,00;1.210
WINQ26;05/06/2026;12:30:00;174.100;174.115;173.235;173.300;42.000.039,00;1.209
WINQ26;05/06/2026;12:00:00;174.235;174.420;174.100;174.100;12.407.385,00;356
WINQ26;05/06/2026;11:30:00;173.850;174.500;173.850;174.150;26.038.225,00;747
WINQ26;05/06/2026;11:00:00;174.020;174.370;173.700;173.790;44.414.253,00;1.276
WINQ26;05/06/2026;10:30:00;173.455;174.645;173.405;174.030;52.056.682,00;1.493
WINQ26;05/06/2026;10:00:00;174.335;174.500;173.480;173.480;21.534.751,00;619
WINQ26;05/06/2026;09:30:00;174.535;174.580;174.040;174.310;15.656.281,00;449
WINQ26;05/06/2026;09:00:00;174.455;175.105;174.290;174.620;35.605.457,00;1.019
WINQ26;03/06/2026;18:00:00;174.375;174.375;174.105;174.200;40.668.188,00;1.167
WINQ26;03/06/2026;17:30:00;174.360;174.380;174.295;174.370;31.343.294,00;899
WINQ26;03/06/2026;17:00:00;174.390;174.475;174.300;174.355;12.451.773,00;357
WINQ26;03/06/2026;16:30:00;174.260;174.550;174.260;174.355;9.000.116,00;258
WINQ26;03/06/2026;16:00:00;174.445;174.505;174.205;174.250;7.217.770,00;207
WINQ26;03/06/2026;15:30:00;174.535;174.550;174.105;174.460;28.338.182,00;813
WINQ26;03/06/2026;15:00:00;174.280;174.565;174.205;174.500;72.152.988,00;2.068
WINQ26;03/06/2026;14:30:00;174.445;174.755;174.245;174.310;27.973.002,00;802
WINQ26;03/06/2026;14:00:00;174.575;174.705;174.440;174.465;36.107.261,00;1.034
WINQ26;03/06/2026;13:30:00;174.675;174.750;174.370;174.540;49.804.403,00;1.426
WINQ26;03/06/2026;13:00:00;174.910;174.920;174.555;174.660;82.221.775,00;2.353
WINQ26;03/06/2026;12:30:00;175.160;175.205;174.840;174.980;148.426.396,00;4.241
WINQ26;03/06/2026;12:00:00;175.495;175.700;174.970;175.260;79.708.107,00;2.275
WINQ26;03/06/2026;11:30:00;175.530;175.860;175.020;175.550;149.065.573,00;4.246
WINQ26;03/06/2026;11:00:00;176.165;176.235;175.165;175.460;198.200.751,00;5.641
WINQ26;03/06/2026;10:30:00;176.000;176.520;175.780;176.150;174.859.105,00;4.964
WINQ26;03/06/2026;10:00:00;175.795;176.200;175.390;175.840;61.861.381,00;1.760
WINQ26;03/06/2026;09:30:00;175.985;176.035;175.575;175.860;77.489.228,00;2.204
WINQ26;03/06/2026;09:00:00;178.405;178.600;175.195;176.020;300.059.952,00;8.489
WINQ26;02/06/2026;18:00:00;178.795;178.835;178.625;178.785;74.756.098,00;2.092
WINQ26;02/06/2026;17:30:00;178.920;178.920;178.695;178.795;9.262.015,00;259
WINQ26;02/06/2026;17:00:00;178.795;179.080;178.550;178.935;17.565.131,00;491
WINQ26;02/06/2026;16:30:00;178.915;178.920;178.685;178.735;11.050.950,00;309
WINQ26;02/06/2026;16:00:00;178.980;179.010;178.735;178.865;16.026.178,00;448
WINQ26;02/06/2026;15:30:00;178.950;179.280;178.905;178.975;39.064.710,00;1.091
WINQ26;02/06/2026;15:00:00;178.575;178.920;178.565;178.895;11.867.318,00;332
WINQ26;02/06/2026;14:30:00;178.225;178.630;178.195;178.520;13.813.129,00;387
WINQ26;02/06/2026;14:00:00;178.720;178.745;178.175;178.255;17.880.953,00;501
WINQ26;02/06/2026;13:30:00;178.775;178.915;178.655;178.745;9.763.939,00;273
WINQ26;02/06/2026;13:00:00;179.075;179.105;178.780;178.845;8.804.034,00;246
WINQ26;02/06/2026;12:30:00;179.170;179.290;179.035;179.100;17.273.409,00;482
WINQ26;02/06/2026;12:00:00;178.835;179.155;178.715;179.110;12.772.497,00;357
WINQ26;02/06/2026;11:30:00;178.590;179.325;178.385;178.850;20.214.188,00;565
WINQ26;02/06/2026;11:00:00;177.670;178.920;177.270;178.600;45.381.376,00;1.273
WINQ26;02/06/2026;10:30:00;177.370;178.430;177.240;177.730;85.243.566,00;2.395
WINQ26;02/06/2026;10:00:00;177.550;177.900;177.295;177.385;50.390.482,00;1.419
WINQ26;02/06/2026;09:30:00;177.610;177.790;177.140;177.485;52.575.790,00;1.481
