Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ26;03/06/2026;13:00:00;174.910;174.920;174.370;174.540;132.026.178,00;3.779
WINQ26;03/06/2026;12:00:00;175.495;175.700;174.840;174.980;228.134.503,00;6.516
WINQ26;03/06/2026;11:00:00;176.165;176.235;175.020;175.550;347.266.324,00;9.887
WINQ26;03/06/2026;10:00:00;175.795;176.520;175.390;176.150;236.720.486,00;6.724
WINQ26;03/06/2026;09:00:00;178.405;178.600;175.195;175.860;377.549.180,00;10.693
WINQ26;02/06/2026;18:00:00;178.795;178.835;178.625;178.785;74.756.098,00;2.092
WINQ26;02/06/2026;17:00:00;178.795;179.080;178.550;178.795;26.827.146,00;750
WINQ26;02/06/2026;16:00:00;178.980;179.010;178.685;178.735;27.077.128,00;757
WINQ26;02/06/2026;15:00:00;178.575;179.280;178.565;178.975;50.932.028,00;1.423
WINQ26;02/06/2026;14:00:00;178.720;178.745;178.175;178.520;31.694.082,00;888
WINQ26;02/06/2026;13:00:00;179.075;179.105;178.655;178.745;18.567.973,00;519
WINQ26;02/06/2026;12:00:00;178.835;179.290;178.715;179.100;30.045.906,00;839
WINQ26;02/06/2026;11:00:00;177.670;179.325;177.270;178.850;65.595.564,00;1.838
WINQ26;02/06/2026;10:00:00;177.550;178.430;177.240;177.730;135.634.048,00;3.814
WINQ26;02/06/2026;09:00:00;176.395;177.790;176.395;177.485;199.390.526,00;5.627
WINQ26;01/06/2026;18:00:00;176.580;176.640;176.330;176.350;98.529.899,00;2.792
WINQ26;01/06/2026;17:00:00;176.710;176.825;176.460;176.585;15.431.364,00;437
WINQ26;01/06/2026;16:00:00;176.800;177.125;176.645;176.745;17.049.723,00;482
WINQ26;01/06/2026;15:00:00;176.810;176.945;176.675;176.835;31.544.627,00;892
WINQ26;01/06/2026;14:00:00;177.065;177.255;176.625;176.850;45.211.950,00;1.278
WINQ26;01/06/2026;13:00:00;176.795;177.055;176.145;177.045;76.596.884,00;2.170
WINQ26;01/06/2026;12:00:00;176.430;177.160;176.325;176.690;57.746.277,00;1.633
WINQ26;01/06/2026;11:00:00;176.945;177.490;176.400;176.490;84.092.612,00;2.377
WINQ26;01/06/2026;10:00:00;178.545;178.740;176.565;177.000;86.024.880,00;2.426
WINQ26;01/06/2026;09:00:00;178.555;179.800;178.385;178.555;45.597.439,00;1.274
WINQ26;29/05/2026;18:00:00;178.385;178.670;178.235;178.400;14.841.512,00;416
WINQ26;29/05/2026;17:00:00;178.720;178.730;178.325;178.400;63.873.103,00;1.790
WINQ26;29/05/2026;16:00:00;178.410;178.950;178.310;178.580;69.744.674,00;1.952
WINQ26;29/05/2026;15:00:00;178.405;178.600;178.270;178.495;19.097.835,00;535
WINQ26;29/05/2026;14:00:00;177.855;178.630;177.850;178.495;59.579.975,00;1.670
WINQ26;29/05/2026;13:00:00;177.930;178.065;177.805;177.850;24.769.845,00;696
WINQ26;29/05/2026;12:00:00;178.130;178.685;177.735;177.930;93.359.566,00;2.622
WINQ26;29/05/2026;11:00:00;178.015;178.170;177.240;178.035;77.885.762,00;2.191
WINQ26;29/05/2026;10:00:00;179.375;179.660;177.485;177.975;192.227.086,00;5.387
WINQ26;29/05/2026;09:00:00;179.650;179.935;179.130;179.275;109.917.949,00;3.062
WINQ26;28/05/2026;18:00:00;179.320;179.330;179.055;179.210;42.898.076,00;1.197
WINQ26;28/05/2026;17:00:00;179.860;179.860;179.225;179.225;13.429.895,00;374
WINQ26;28/05/2026;16:00:00;180.135;180.150;179.785;179.840;33.720.761,00;937
WINQ26;28/05/2026;15:00:00;180.765;180.800;180.060;180.260;31.549.700,00;875
WINQ26;28/05/2026;14:00:00;180.525;180.850;180.200;180.825;37.464.813,00;1.037
WINQ26;28/05/2026;13:00:00;180.260;180.675;180.160;180.565;20.278.117,00;562
WINQ26;28/05/2026;12:00:00;180.450;180.715;180.235;180.355;46.011.278,00;1.275
WINQ26;28/05/2026;11:00:00;180.410;181.510;180.055;180.475;86.415.348,00;2.390
WINQ26;28/05/2026;10:00:00;180.740;181.245;179.305;180.350;205.253.150,00;5.690
WINQ26;28/05/2026;09:00:00;179.865;181.125;179.295;180.655;140.663.603,00;3.898
WINQ26;27/05/2026;18:00:00;180.500;180.545;180.350;180.385;26.714.166,00;740
WINQ26;27/05/2026;17:00:00;180.640;180.780;180.480;180.580;41.966.974,00;1.162
WINQ26;27/05/2026;16:00:00;180.650;180.800;180.495;180.615;39.460.798,00;1.092
WINQ26;27/05/2026;15:00:00;180.555;181.000;180.410;180.655;26.437.570,00;731
WINQ26;27/05/2026;14:00:00;181.110;181.110;180.250;180.725;38.083.417,00;1.054
WINQ26;27/05/2026;13:00:00;181.530;181.535;181.120;181.120;6.671.305,00;184
WINQ26;27/05/2026;12:00:00;181.780;181.995;181.180;181.475;16.782.093,00;462
WINQ26;27/05/2026;11:00:00;181.800;181.955;180.965;181.835;31.502.361,00;868
WINQ26;27/05/2026;10:00:00;182.400;182.810;181.195;182.000;106.421.833,00;2.924
WINQ26;27/05/2026;09:00:00;181.050;183.180;180.620;182.480;125.557.703,00;3.442
WINQ26;26/05/2026;18:00:00;181.505;181.505;181.215;181.245;3.844.463,00;106
WINQ26;26/05/2026;17:00:00;181.285;181.545;181.210;181.545;12.733.318,00;351
WINQ26;26/05/2026;16:00:00;180.665;181.265;180.620;181.260;17.378.281,00;480
WINQ26;26/05/2026;15:00:00;180.780;180.920;180.535;180.710;15.510.662,00;429
WINQ26;26/05/2026;14:00:00;180.600;180.880;180.460;180.660;12.433.670,00;344
WINQ26;26/05/2026;13:00:00;180.890;180.950;180.340;180.615;14.011.812,00;388
WINQ26;26/05/2026;12:00:00;181.190;181.225;180.485;180.870;19.458.418,00;538
WINQ26;26/05/2026;11:00:00;180.845;181.325;180.370;181.210;82.512.313,00;2.282
WINQ26;26/05/2026;10:00:00;182.255;182.470;180.555;180.810;136.303.099,00;3.755
WINQ26;26/05/2026;09:00:00;182.765;182.785;181.945;182.190;47.480.202,00;1.302
WINQ26;25/05/2026;18:00:00;182.875;183.020;182.875;182.995;4.573.952,00;125
WINQ26;25/05/2026;17:00:00;182.755;183.025;182.750;182.900;32.591.328,00;891
WINQ26;25/05/2026;16:00:00;182.630;182.750;182.285;182.750;9.494.407,00;260
WINQ26;25/05/2026;15:00:00;182.315;182.695;182.300;182.695;10.879.325,00;298
WINQ26;25/05/2026;14:00:00;181.965;182.490;181.930;182.325;24.969.428,00;685
WINQ26;25/05/2026;13:00:00;181.775;182.020;181.435;181.990;12.974.631,00;357
WINQ26;25/05/2026;12:00:00;181.715;182.050;181.630;181.800;7.384.119,00;203
WINQ26;25/05/2026;11:00:00;181.800;181.995;181.600;181.740;11.159.085,00;307
WINQ26;25/05/2026;10:00:00;182.200;182.365;181.690;181.750;22.277.671,00;612
WINQ26;25/05/2026;09:00:00;182.740;183.845;182.200;182.250;107.568.510,00;2.940
WINQ26;22/05/2026;18:00:00;181.385;181.485;181.320;181.355;3.627.319,00;100
WINQ26;22/05/2026;17:00:00;181.210;181.575;181.170;181.355;8.888.744,00;245
WINQ26;22/05/2026;16:00:00;181.445;181.575;181.125;181.275;24.518.158,00;676
WINQ26;22/05/2026;15:00:00;181.395;181.540;181.220;181.445;50.526.495,00;1.393
WINQ26;22/05/2026;14:00:00;181.090;181.815;180.990;181.480;49.045.993,00;1.352
WINQ26;22/05/2026;13:00:00;180.740;181.080;180.645;181.070;18.052.843,00;499
WINQ26;22/05/2026;12:00:00;180.000;180.735;179.920;180.590;17.973.823,00;498
WINQ26;22/05/2026;11:00:00;181.400;181.460;180.000;180.000;31.698.640,00;878
WINQ26;22/05/2026;10:00:00;181.555;181.790;181.000;181.660;25.359.748,00;699
WINQ26;22/05/2026;09:00:00;182.260;182.455;181.300;181.630;27.564.255,00;758
WINQ26;21/05/2026;18:00:00;182.605;182.670;182.355;182.455;4.452.522,00;122
WINQ26;21/05/2026;17:00:00;182.935;182.935;182.550;182.720;6.798.424,00;186
WINQ26;21/05/2026;16:00:00;182.510;183.005;182.470;183.000;75.465.634,00;2.065
WINQ26;21/05/2026;15:00:00;183.360;183.380;182.285;182.350;38.906.438,00;1.064
WINQ26;21/05/2026;14:00:00;182.000;183.920;182.000;183.225;75.630.305,00;2.065
WINQ26;21/05/2026;13:00:00;181.830;182.150;181.830;182.040;10.119.191,00;278
WINQ26;21/05/2026;12:00:00;181.590;181.980;181.420;181.805;21.260.960,00;585
WINQ26;21/05/2026;11:00:00;181.915;181.975;181.220;181.600;77.478.277,00;2.133
WINQ26;21/05/2026;10:00:00;181.460;182.375;180.915;181.935;47.948.959,00;1.321
WINQ26;21/05/2026;09:00:00;181.960;182.400;181.000;181.460;90.759.220,00;2.499
WINQ26;20/05/2026;18:00:00;182.440;182.460;182.100;182.170;4.483.144,00;123
WINQ26;20/05/2026;17:00:00;182.800;182.800;182.350;182.365;10.623.662,00;291
WINQ26;20/05/2026;16:00:00;183.290;183.460;182.800;182.870;8.023.112,00;219
WINQ26;20/05/2026;15:00:00;183.000;183.400;182.985;183.310;9.015.737,00;246
WINQ26;20/05/2026;14:00:00;183.230;183.500;183.040;183.040;17.853.759,00;487
WINQ26;20/05/2026;13:00:00;182.620;183.315;182.595;183.315;7.866.389,00;215
WINQ26;20/05/2026;12:00:00;182.300;183.220;182.190;182.650;33.640.997,00;920
WINQ26;20/05/2026;11:00:00;182.500;182.855;181.415;182.240;74.602.017,00;2.047
WINQ26;20/05/2026;10:00:00;180.375;182.640;180.345;182.455;145.887.469,00;4.016
WINQ26;20/05/2026;09:00:00;180.175;181.050;179.925;180.250;55.696.399,00;1.543
WINQ26;19/05/2026;18:00:00;179.785;180.105;179.785;179.920;13.783.659,00;383
WINQ26;19/05/2026;17:00:00;179.245;179.770;179.230;179.740;78.788.653,00;2.193
WINQ26;19/05/2026;16:00:00;179.450;179.480;179.070;179.240;21.841.071,00;609
WINQ26;19/05/2026;15:00:00;179.995;179.995;179.365;179.445;37.744.025,00;1.050
WINQ26;19/05/2026;14:00:00;180.490;180.560;179.960;180.065;48.380.142,00;1.342
WINQ26;19/05/2026;13:00:00;179.880;180.620;179.525;180.535;113.244.662,00;3.144
WINQ26;19/05/2026;12:00:00;179.955;180.215;179.615;179.850;87.998.239,00;2.447
WINQ26;19/05/2026;11:00:00;180.675;181.300;179.710;179.915;151.545.293,00;4.199
WINQ26;19/05/2026;10:00:00;180.090;180.845;178.800;180.765;271.517.338,00;7.552
WINQ26;19/05/2026;09:00:00;181.890;182.355;180.055;180.090;61.392.378,00;1.695
WINQ26;18/05/2026;18:00:00;182.785;183.065;182.785;183.025;9.514.453,00;260
WINQ26;18/05/2026;17:00:00;182.620;182.850;182.510;182.785;25.143.888,00;688
WINQ26;18/05/2026;16:00:00;181.275;182.775;181.270;182.750;40.765.035,00;1.119
WINQ26;18/05/2026;15:00:00;181.880;181.880;181.225;181.355;16.299.849,00;449
WINQ26;18/05/2026;14:00:00;182.290;182.325;181.845;181.845;7.828.736,00;215
WINQ26;18/05/2026;13:00:00;182.230;182.510;182.055;182.340;12.650.688,00;347
WINQ26;18/05/2026;12:00:00;182.170;182.500;181.870;182.265;13.412.377,00;368
WINQ26;18/05/2026;11:00:00;182.220;182.240;181.470;182.160;24.407.557,00;671
WINQ26;18/05/2026;10:00:00;182.085;182.540;181.470;182.355;82.853.131,00;2.274
WINQ26;18/05/2026;09:00:00;182.660;183.200;181.680;182.010;33.432.046,00;918
WINQ26;15/05/2026;18:00:00;182.780;183.000;182.680;182.860;8.266.014,00;226
WINQ26;15/05/2026;17:00:00;182.740;182.880;182.440;182.815;28.919.125,00;791
WINQ26;15/05/2026;16:00:00;182.130;182.955;182.035;182.895;18.610.365,00;510
WINQ26;15/05/2026;15:00:00;182.590;182.700;181.935;182.110;32.713.351,00;898
WINQ26;15/05/2026;14:00:00;182.250;182.585;182.200;182.570;10.252.456,00;281
WINQ26;15/05/2026;13:00:00;182.075;182.520;181.990;182.320;15.197.803,00;417
WINQ26;15/05/2026;12:00:00;181.705;182.230;181.700;182.040;13.283.836,00;365
WINQ26;15/05/2026;11:00:00;181.440;182.500;181.155;181.680;69.591.239,00;1.914
WINQ26;15/05/2026;10:00:00;181.055;181.720;180.825;181.370;268.628.967,00;7.412
WINQ26;15/05/2026;09:00:00;182.995;182.995;181.060;181.100;552.707.437,00;15.214
WINQ26;14/05/2026;18:00:00;184.200;184.390;184.150;184.390;5.821.554,00;158
WINQ26;14/05/2026;17:00:00;184.060;184.355;184.025;184.225;61.257.205,00;1.662
WINQ26;14/05/2026;16:00:00;184.285;184.420;184.000;184.040;17.228.369,00;468
WINQ26;14/05/2026;15:00:00;184.715;184.725;184.050;184.135;27.130.025,00;736
WINQ26;14/05/2026;14:00:00;184.665;185.110;184.630;184.775;27.336.587,00;739
WINQ26;14/05/2026;13:00:00;184.680;184.785;184.355;184.635;10.228.273,00;277
WINQ26;14/05/2026;12:00:00;184.560;184.775;184.465;184.670;48.497.607,00;1.313
WINQ26;14/05/2026;11:00:00;183.725;184.685;183.725;184.600;44.649.206,00;1.211
WINQ26;14/05/2026;10:00:00;184.255;184.420;183.290;183.625;73.610.163,00;2.000
WINQ26;14/05/2026;09:00:00;182.400;184.350;182.200;184.235;139.674.299,00;3.802
WINQ26;13/05/2026;18:00:00;182.770;182.770;182.455;182.615;52.345.826,00;1.434
WINQ26;13/05/2026;17:00:00;182.735;182.885;182.415;182.770;17.908.049,00;490
WINQ26;13/05/2026;16:00:00;183.120;183.230;182.440;182.715;16.309.261,00;446
WINQ26;13/05/2026;15:00:00;184.120;184.405;182.380;183.180;536.563.786,00;14.610
WINQ26;13/05/2026;14:00:00;185.740;185.740;184.000;184.080;198.994.882,00;5.389
WINQ26;13/05/2026;13:00:00;186.190;186.375;185.735;185.765;21.891.180,00;588
WINQ26;13/05/2026;12:00:00;186.145;186.190;185.805;186.095;22.433.418,00;603
WINQ26;13/05/2026;11:00:00;185.550;186.180;185.435;185.975;27.297.219,00;734
WINQ26;13/05/2026;10:00:00;185.715;186.055;184.470;185.575;155.049.125,00;4.181
WINQ26;13/05/2026;09:00:00;186.540;186.540;185.220;185.720;163.829.449,00;4.414
WINQ26;12/05/2026;18:00:00;186.505;186.575;186.370;186.575;3.692.603,00;99
